text,sentiment
"RT @HarD_CoreSS: если зима такая теплая,страшно представить что будет летом(",n
кто нибудь позовите меня гулять(((,n
с этим МАНом у меня уже крышу рвет!!!! спасите кто-нибудь... надоело(,n
"Травонулся чем-то, второй день провожу в обнимку с тазиком(((",n
@allahpidor а щас не ебемся? Ну вот(((((((((((,n
"Уже несколько раз ходила на ""Хоббита"", но все никак не могу попасть на него же в IMAX :(((((",n
крутой нг выдался(,n
"RT @83Mira: Бля:(""@tikaipo: Всем привет. Я в больнице. В ночь 3 числа на меня напали и избили.""",n
Когда не шевелишься вроде даже терпимо! Как бы до вечера доработать(,n
@BaksheevS Плохо бросаем со средней дистанции и ПРОСТО УЖАСНО ПРОБИВАЕМ ШТРАФНЫЕ!!!!((((( #Чеваката,n
"Тот момент, когда убивают твоего любимого героя сериала((",n
Так хочу увидеть своего дядю ♥\,n
— ты ебанат!\,n
в городе уже :(\,n
@Tasia_Taia_P @NastyaHoran3 что случилось???(,n
АБИДКА,n
"@dead_8th в юнах надо писать только правду,вот я и написал(",n
RT @_anna_bond_: Денис уехал:(\,n
"@winniwish я верю, что ее просто так и не построили из-за коррупции и православных сектантов. Поэтому я ебаный сквиб :(",n
@to_over_kill  ахах может тебе помочь? с:,n
"скукотааа....никто никуда не зовёт, и никого нет дома :(",n
Я дрожу :( мне страшно ~ я вышел на улицу короче и мне кто-то покричал что-то и я побежал! Зашел домой! Закрылся и дрожу ~,n
"RT @ktvsktvs: Влюблен в слово ""бывает"", ибо оно везде уместно.\",n
походу придётся опять жрать таблетки...(((,n
@Joan__Craig Бля Ванек я тоже поорать хочу(,n
"А можно просто взять и лечь спать,хотя и так весь день спал!!!;(",n
@blackkvadrat это вечная беда крупного города (,n
"И зуб болит. Теперь точно не буду есть сладкое. Гуд бай, сладкие!:(",n
"RT @zadepame: Кошка заболела, бедненький мой (((",n
не долго я одна в комнате побыла...( #жизньболь,n
"Вам бы сукам увидеть мир моими глазами,почему я ???((за что блять?",n
"ахахахаха, и я путаю:( — ты кто?:3 http://t.co/A4Q7eA7YpB",n
Блин\,n
@iiiwant1D а майл хочет его переделать(((,n
вообще не верится что осталось 4 дня до школы..так каникулы быстро прошли(((,n
сколько людей на тебя подписано на аск? — 1 ;( http://t.co/VhzjcSJPS7,n
@531___ да ти алкаш.. а я мірно употребив і пішов спати а ти мене розбудила(,n
"RT @TimeofGrace_: Не могу смотреть, когда кто-то плачет, будь то даже в мультфильме, ибо я тоже плачу:(",n
и снова разговоры про армию...\,n
"@JulyRaspberrie блин!не хочу так! мне так становится обидно понимая,что никогда никого не полюблю и меня не полюбят!(",n
@Ashtoon5S0S @li_things тебе будет плохо и не спорь бл. Я спать хочу вообще :-(,n
25 лет жизни в пизду бля((((  .. Извините енсли гоубо( #ь#бываютмоменты,n
@Sasha_murmur теперь так и фоткаешься в зеркало с телефоном(,n
ПОЧЕМУ ОН ЕГО НЕ СЫГРАЛ???!!!!(( http://t.co/7V73hsp3aE,n
@Nn_Rudenko я не могу отключить твои ретвиты :(,n
@Starovoytov_v @AntohinaMaaasha куда ты уезжаешь?((,n
нашла старые фотки за 2011 год\,n
Осталось только вино ;( не люблю белое :( оставим пока,n
"Вчера ничего не ела, съела только вечером макароны  и все, голодная:(",n
"Вроде свободна, но не одна, вроде в поиске, но не в активном, вроде нашла, но ещё не мой.(((",n
"@Hard_Revenge и да теперь я тебя понимаю, убираться это ужасно(",n
"RT @Aleks_SPb: @aleshru не кощунствуй,жидок(",n
"@koooo_o @fastfuuud ну это как салат, только варенники",n
Проводила Асию :(буду очень скучать...она приедет теперь только в марте..:(,n
@stupid_meds я тоже самое делала и у родственников( и мне это надоело\,n
"Но вроде выдержал, даже мое пение выдержал, герой…",n
"@nikulina111 приезжайте , как хотите, я не хочу заразить просто ;(((",n
Я вчера была шестисотником.\,n
"RT @AsnitskayaVika: А ведь каждая верит, что она единственная .... :( http://t.co/QsJ55tlvDd",n
"Ааа, ну вот и всё, ты уехала до 29((\",n
"@D1mko_23 только покурила, отдохнуть надо или что-нибудь другое(",n
Как же жалко Луи:(\,n
Так хочу спать...\,n
а одна там в очереди не хочу стоять(,n
"Даже не знаю, что сказать http://t.co/8I51thdrTl",n
идите нахуй уёбки\,n
это просто издевательство работать без выходных.с этими праздниками.( http://t.co/Qadwdk3WdN,n
кровать не удобная(,n
"RT @LadaNovikova: Парень, он как Бог, родители думают что он есть, а его нет (",n
Эмиль промах:(\,n
"Собираю сумки с вещами и ощущение,что уезжаю на долгое время.И вернусь совсем не скоро.Печально как-то становится(",n
Вот нахрена я удалила Sims3?\,n
@lapo4ka28 я вон пробовал ( не получаеться (,n
"Я так старался , а ты никак не отреагировал(((",n
:(,n
"нічого неочікуваного,але все одно обідно((((",n
RT @_Anfiska_: @Aleks_SPb в этом году какое-то всеобщее грустное настроение( Какая-то депрессия и усталость у людей.. Даже дети не такие ве…,n
"Очень переживаю, что не успеваю приехать завтра в Слободу, чтобы выступить. #печальбеда (((",n
"Я пускаю людей в мой дом, а они мучают моих котов :(",n
"Капец, мама меня рипнет. Блина, мне его так жалко :ССССС Бедняжка моя, прости, что я такая криворукая уебанка((((",n
"С одной стороны клево, от души почумимся, а с другой стороны, грустно, все закончилось(((",n
@Gorgadze_Shota @VRSoloviev И по-другому никогда не будет:(,n
"RT @_DriftCJ_: Сильно по тебе скучаю, любимая @_dokuspi_  :( А сам тут конспекты фигачу",n
"RT @kulyashknr: И хоть бы раз, то, что ищу я, нашло меня само:(",n
"Спасибо за поддержку,Сереж",n
@irish_coffe а у меня только завтра из торрентов - я в оригинале смотрю :-(,n
"Нормально смотришь телевизор. Один. Никого нет... Вдруг, приходит папа и ""Әкел пультті"". Okay(",n
Пусть всё будет дальше так!... Я так боюсь((((((,n
"Аргылыыр дьону эмиэ :( олохторо табыллыбакка, биир да эрэлэ суох хаалан баан хайдах иьиэ суохтарай",n
@poebaly я сейчас примерно также( жизнь - боль,n
"позвонил Юрка поговорили,хотел что бы я вышла погулять у меня не получается((",n
"Поржала с Катей,а сейчас делать не чего.\",n
Блин \,n
"любимые girls скрасили мой день. правда одной не хватало( так бы весь квартет был бы в сборе. Леруш, тебе будет послание &lt;3",n
Весь день знобит...:(\,n
RT @Alvirablog: @Rain_Raushaaa подруга по несчастью :|,n
"папа накормил на месяц вперёд, теперь живот болит(",n
Там было несколько плакатов,n
"Только все лишь о еде, \",n
@Dar_Guetta и у меня быыло (\,n
"было больно всего лишь заплетаться, а сейчас больно уходить((\",n
Не езжайте в Сокольники на каток. По крайней мере сейчас. Очередь огромна. Мы так и не покатались на коньках:(,n
"@NZT_48____ я б с удовольствием( частный дом( выбор небольшой, точнее только Сабнет",n
RT @kisa_tanya2000: @OlgaVadimovna57 @huston__ со мной тож договаривалась :(\,n
Но я и сама не могу.,n
@11104067 ты меня так любишь((\,n
Ребят новостей от самой Селены нет поэтому кидать нечего пока:( http://t.co/zQ5xvusZzm,n
"Читала сестре, никак ее не уложу спать:( http://t.co/bs5QSDdybI",n
RT @netovetz: @rykov хех((( латиносы повымерзнут,n
"@kioa12 @Abrosimowa_14 @DarsRzn бывают конечно проблески, но это уже совсем со слабыми командами((",n
"@NastyaLagireva вот 7 числа по идее как есть, а завтра на работу(",n
"Она такая скучная, она даже разговаривать не хочет! На вряд ли она вообще хочет со мной общаться!( но она мне нравиться и помойку я люблю ее",n
капец..сегодня все решили поиздеваться надо мной(,n
@to_over_kill ну это тоже тупо - не объяснять на что обидеться.,n
"#фолловинг блин, когда же будет полный перевод моей книги....прочитала 21 главу...еще одна переведена...а сколько из всего фиг пойми(",n
"@MysteryWiz Виталий, что такое говоришь:((( ты не уе**к!",n
Сегодня какой-то день расслабляющий никому от меня ничего не нужно сиди отдыхай но чувствую что скоро этому придет конец(,n
Только небо безошибочно знает моё настроение! Сейчас в сердце ливень..... ливень горьких слёз из крови....(,n
"Каникулы, а я болею.. Безудержное веселье:(",n
"RT @leumolva1: RT @mamyxegecyf: Хм, твиттер в телефоне не работает почему то... только через браузер, а приложение не грузится :(",n
все таки меня выгнали в магазин((( на улице холодно,n
"мне вчера вырубили инет, поэтому пришлось идти спать :с\",n
"@beznogota @byhead1 ну как-то так, только я в итоге еще и долбоеб. : (",n
"Работал работал, а толку? Освещение засветило видео... Приходится всё всё переделовать за сутки до экзамена( а хотел же прилично сделать...",n
Но уже нужно собираться…,n
"У меня много мандпринок, но мне лень их чистить((",n
"RT @palnom6: Был у меня друг, да умер. Точнее человек то остался, а вот сам друг умер. Такие дела(((",n
RT @olgamaina: Действительно .... ( http://t.co/1iFGZHsrm6,n
"Тю. Везде эти точки,точки,точки. Ну хоть бы смайлик,ну хоть один. Наталья Сухареевна :(",n
Купить плеер и потерять зарядку от него в первый же день-я победитель по жизни(,n
"RT @kris_meoow: остался день,как же я не хочу в школу((",n
"Мне так приятно смотреть на людей которых есть друзья , но я так завидную этим людям(((((",n
@doctor_preston я чет слишком много переняла(\,n
@KristinaEchelon не ешь оленя :( Не рожай Дьявола\,n
RT @mars_idiot: @Chemical_Nobody сущка (((9((99((,n
RT @sputnikipogrom: Войны не будет( http://t.co/znrh53mTeI,n
Что единственная с горки не съехала:(,n
угадаю: \,n
"RT @xenia_sobchak: Прочитала письмо Охлобыстина к президенту. Жаль,что Ваня оказался таким настоящим боевым пидорасом:( #синдромканделаки #…",n
"@InfernalDoom Вадик,мне жаль это сообщать,но твоя лампа романтичнее,чем ты:(",n
RT @CerithMatiu: Замена симки проблему не решила на смарте(,n
@Ritsu__chan ну блин(( зависть грёбаная.насмотрелась,n
RT @qydyjakyxyn: Всё попиздили… теперь я грустный фермер((( даж на дачу съездить не дадут…,n
Уаз Патриот застрял( http://t.co/yGGIaXHCfT,n
Нашла бы эмо боя и мы бы слушали оригами \,n
"@yugoleg @CIO_Optimal Не знаю, очередной якобы террорист. Мы-то знаем, что нет на самом деле никаких террористов.",n
RT @kuuulak: Это скоро уже завтра. Так не хочется прощаться с самыми прекрасными каникулами:( http://t.co/H45TQSSoVy,n
почему бы пакетику заварки не порваться и не высыпаться мне на лицо?\,n
@bukanat у многих сегодня вообще нет совести (,n
- имя будущего парня\,n
ОН ОБЪЯВИЛ МНЕ ВОЙНУУУ\,n
"RT @lakezivypk: http://t.co/ttLCsgpA4g я как дура купила подарок, ждала его, а он был занят и даже не смог выйти на 5 минут( и я осталась с…",n
"@bbraverry :""(\",n
@ksuzabelina я с ней не разговариваю. у нее письмо из хогвартса есть(,n
Я скучаю по Андрюше в Орле и Решке.\,n
ну вот теперь мне стало грустно((( не с кем повеселиться((((,n
RT @barsuk741: Соскучился по любимой((((((,n
"@donPetakov пришлось ни одного врача сменить! Одни бады пихают, другие опрделенную фармкомпанию(( есть и врачи из ""совка"" с теми же лекр-ми",n
@thewannydorsnop схуяли эт? Я никто чтоле :(,n
RT @AJanskiy: Боль- это один рабочий наушник:(,n
"встала рано, вышла тоже рано.пробок нет. но я почему-то опаздываю:(",n
"вдарь,я согласен",n
RT @Pakovskaya: Первый день после каникул((добро пожаловать в АД,n
сегодня Землю накроет мощная\,n
Джастин сменил шапку:( но зато он в био о нас - белиберах снова написал,n
Дождливый и почти бесснежный январь... Такого еще не было(,n
@Inferno_May13 бедные мамонты( Забавный там у вас местный фольклор.,n
Можно было бы и 13,n
"@DeathlyHalloows мне нравится, но таких много(((",n
"Вот и кончились каникулы (( завтра в школу, снова ежедневный подъём в 7 утра(( радует лишь то, что послезавтра суббота",n
"Бля, я и забыла про эту хрень ((\",n
Я тоже хочу:(,n
"Что для тебя значат ""лайки"" на Аск.фм? — это значит что людям понравился мой ответ:| http://t.co/LO5FlGA2lG",n
"@NNadua я тоже Кука люблю,но блин Фредди..он должен быть жив,как они все без него?\",n
"@dothefartman @papumaria При этом его производит чувак, который в Калининграде обманывал дольщиков, поэтому подумай(",n
Я чуть не забыл про тренировку... фаак. не хочу(((,n
"Нашла в сумке монетку, на которой написано Canada \",n
Охуетительно бля((,n
Меня это уже немного пот бешивает!(((,n
чувствую пора пересматривать спектакль\,n
сказал доброе утро\,n
Го на трен :(\,n
"безумно хочу спать, но надо делать ещё математику((",n
теперь на воке не скачаешь ничео без рега а я забыл свой акк((((( сукапиздец((((((((,n
—Что блин со мной не так?!!!:(,n
@koffboy  Мало но есть такие. Только девушек в которых есть что заценить тоже мало. :(,n
"RT @DO_OR_PIE_: @pants_of_jared У меня то по идеи есть своя комната, но в ней нужно сделать ремонт :с",n
"@HolmesSweetME да ну... быть не может. Мофф подтвердил, что Мориарти мертв. хотя это же Мофф... но все равно не верится, нет(",n
@DiSaBELIEBER28 я бы помогла но вообще не понимаю в геометрии ... сорри :(,n
Чтобы добиться своей мечты нужно масса усилий!!!Но с моей ленью ничего этого не добьёшься:(,n
"завтра много дееел...для начала надо сделать так,что допустили до экзаменов,а то че как лох то ((",n
"Видимо человек не на столько сильно мной дорожит,что даже после вчерашней ситуации не звонит!:(Делаю выводы!",n
пришлось бегать..но женя не пускал(\,n
"В #Махачкала маршрутка попала в аварию, судя по виду есть жертвы ((",n
"Начал смотреть. Перевод просто супер. Какой то обдолбанный чувак говорит себе в нос, гайморит у него что ли.?. :(",n
@lagazhan еще как непонастоящему... Конечно...:((,n
RT @Ryok228: поч Штирлицев так мало?:(((/в соционике всм/,n
Дорогуша уезжает( @ Кировский железнодорожный вокзал | Kirov Rail Terminal http://t.co/YjE8mj2F1d,n
"@Aleksis381381 а говорят,еврейки очень нечистоплотные(\",n
"@inside_Barbara людей,орущих ,что они психологи,много,хотя на руках у них только диплом...:(((( а я даже не знаю где найти того,кто поможет",n
"я разочаровалась во всех йогуртах, кроме натуральных:(\",n
чеееееееерт. Папа настроил гитару пониже. Ноу. Теперь вообще придется басом петь :(,n
здесь так печально без друзей..( даже занять нечем,n
"@maria_suvorova @Rickert_Maya так что ваше ГИА, вообще фигня(",n
RT @zorikovaaa: @MYAnanASik_ во пляяяя я ща здохну :с как так можна(,n
RT @orko_ori: #дом сириуса в minecraft http://t.co/VMnK9COnKK,n
я не выдержу\,n
"Джастин ,  что у тебя с пальчиками ? :( http://t.co/zOvQx55LzC",n
RT @MeesLucky: Не уходи( http://t.co/KPiGZYDciv,n
"взяла слишком много масла на нож,чтобы намазать на хлеб.и когда я его распределяла по всей поверхности,то оно,блин,опять прилипало к ножу.(",n
У МЕНЯ ДЕНЬГИ НА ТЕЛЕФОНЕ ЗАКОНЧИЛИСЬ :(\,n
Возможно расстрою:( Цена котят американского керла с родословной варьируется от 500 у.е. до 4000 у.е.,n
@Karina_krushnik #СРождествомТвиттерский \,n
@mozg_99 @Prudon_Scar неизвестная модель :(\,n
О как вовремя последний зуб мудрости решил увидеть мир. Уааа((((,n
быть худым и здоровым вообще нереально =(,n
"Что то, я сегодня так устала,что идти куда -либо- лень:(",n
@AnyaSolodkova я тоже буду(( увидимся летом,n
- нету:((\,n
RT @nastenaleonteva: @roma_ignatov я хочуууу проводиить((,n
"@vestal_cr У меня тоже не открывается, даже узнать пинг не могу(",n
иди в лс в тви,n
"Прождать два часа и провтыкать за одну минуту,так только я могу,ну что ж буду уже получать в понедельник:(",n
RT @cindy_vorteks_1: @LazyBonesMark оч вк лагануло  ((\,n
"Так хотела с елкой ,с эсмирой ,с машенькой ,встретится :(",n
что я буду делать без контакта?!!!((((((( #ВключиВконтактеДуров,n
"Не сказать, что я очень расстроенна, но все наши групповые архивы в котактике(((",n
"Ебать, я ж умру без общения со своими чуваками,без бесед,людишек..ааа:(",n
#ВключиВконтактеДуров,n
"пойду смотреть ""Сплетницу"" раз в вк вообще не заходит:(",n
"В понедельнтк после каникул первой парой- хирургия, один вопрос за что? Где мы провинились(",n
В школу не пошла\,n
@RockerMisha у схуяли у меня не работает?(,n
Папа сегодня меня отшил и не повез в город((((((((,n
@lumos101 надо было тебе сдержать это в себе ;( эээх лень идти в магаз,n
RT @bubblle_gum: Знаете\,n
Неужели весь снег выпал прошлой зимой?(((,n
скучно нам. последние дни отдыха( http://t.co/6bsHYndKjg,n
Еще и батл пропущу((\,n
как же задолбал этот дождь! у меня уже начинается депрессия из-за этой хмурой погоды!:(,n
@YuliyaRychka ага... почти. Грызлась с родителями по поводу Ивана.. они меня не поддерживают((((((,n
RT @Echelon_Dreams: @elkos69 я не был там ни разу(,n
бригаду наставников запада составят олег знарок (,n
Как-то ненадёжно это :(\,n
"Бее,не понравился :( http://t.co/BHu8Hozyds",n
"ниче не болело, теперь болит(",n
RT @FedoseevaO_o: уняня :3 http://t.co/34RDH3arNb,n
"@lesysha1771 детка,это не то,что ты подумала( мне казалось мы доверяем друг другу",n
"кажется, #fprog больше нельзя заказать на Самиздал.ру: очень жалею, что в своё время не заказал полный комплект номеров :( fprog.ru",n
"наконец-то я зашла в твиттер, не знаю что уж там было, но я не могла зайти долго:(",n
А еще Ямковая меня кинула сейчас. Уехала с родителями :(,n
RT @Dinka3527: @to_over_kill\,n
@1996_ostrovskay прям как с меня. Понимаю сейчас тоже такой напряг... прям убиться можно(((,n
@OneScarletRose да у меня тож недавно..(((,n
@Levitattion я случайно глубоко сделала:(,n
"@dimo4ka96 @O_o_Vlad о бля,не ту фотку ретвитнула.",n
"@lapinka_keti вяленько:( ну лана. Дай Бог все будет ! И зал не пустой , и в прослав. все норм будет ^^",n
"теперь и это не помогает что делать не знаем, неужели он так и будет писать всю жизнь а мы носиться по всему этажу с ведрами и швабрами??( у",n
Не пішла в клуб на корпоратив. Сьогодні все проти мене :(,n
@platon_sf везет тебе. Меня только ими и кормят :(,n
"Если бы ты знал как мне дорог, так бы не поступил не когда((((",n
Одна шла :(,n
@Dimin_Mikrofon @PanovRomochka Привиииииииииииииит \,n
"Мне плохо, кровь из носа, встать не могу, поесть не могу, а поддержки от любимого вообще никакой(( я даже не могу поверить этому !:сс",n
чего только этот негр не видел :( http://t.co/jS0pSM3o8Z,n
"Бедные полицейские, стоят с 5 утра, промокли, наверно, насквозь:(",n
СЕГОДНЯ ПОСЛЕДНИЙ НОРМАЛЬНЫЙ ДЕНЬ ПЕРЕД ШКОЛОЙ;(,n
Вид из окна не очень :( http://t.co/VLkIRWX3EH,n
Еду по городу и всматриваюсь в лица прохожих надеюсь увидеть свой 1 team . До меня ни как не дойдет что я их не увижу ;(,n
RT @No_Ackles_: ВСЁ ТАКИ ОТТЯНУТ СИМОНА((\,n
"RT @firstkilljoy: @just__sleep нет, ты чем то болела и умирала ((\",n
капецц бабушка дома такой бардак навела:(,n
"@ExoticKM для меня это плохо хд я все детство в учебе потеряла, мне не разрешали ничем заниматься(( а тут так сдала...#лох",n
"Мне хотя бы одного человека,который всегда был бы рядом,как друг,лучший друг..Всем интересны только их проблемы,а чужие лишь поверхностно :(",n
"@6Direction9 @onedemection раз уж мы ""крутыесерьезные""((((((((((((",n
Смотрю фильм и ем сало.. Скоро весна:( а кто-то люба.,n
В три часа ночи по телеку ничего интересного не показывают:(,n
"@Ti_Sof ахахахах. Я их терпеть не могу, ты же знаешь. Но сессия...(",n
"Один из тренеров East - Квартальнов, которого из Северстали прогнали:(",n
и сегодня позвонил мне РАФКАТ!!!\,n
я была в шоке!\,n
RT @Breathe_Again_: @mikeydeadway чо какой дерзкий((,n
это\,n
:((((((((((((((((\,n
RT @EvgeniyaaIv: Людмила Николаевна была замечательным преподавателем... Помогала нам до последней минуты...(,n
"@mkokos7 Скоро весенние каникулы,а потом экзамены((",n
@VodkaForMcKagan оч плохой((9(нит тебе прощения ((9(9,n
Госпади лежу а спина так горит жесть...а лежать еще 15 минут ((,n
Блин что то я взгрустнул(( без любимой не интересно а с ней появляется интерес и появляються косяки. Проще говоря девушку хочеться,n
Блин. Даже папа меня врединой называет :(,n
3.отказалась от хорошего вечернего отдыха..\,n
#EXADirectioners,n
ужасно болят губы( http://t.co/sHhHpLjWaY,n
"RT @kuzinofficial: Люди обесцениваются...У нас теперь так...Ты достоин внимания только, если у тебя больше 100.000.000 в кармане...(",n
Но вот кто гнал \,n
"""@keisi_keisi: мое состояние сейчас: иди нахер. ахах. шучу, не уходи. нет, всё таки иди. нет, постой."" Оу есс:(",n
"везде сплетни,а я от них устала, отстаньте:(",n
"@f_o_ll_o_w_me_ я уже успела в Британию съездить и наебнуться в автобусе :| Ахаха,#лах_по_жизни",n
вот люблю я такое. никакой суеты. у нас таких райончиков практически нет. да что я - нет у нас такого вообще. :-( #лук,n
у меня обычно перевозбуждением и как следствие головной болью и опустошенностью о_О http://t.co/PH6PxoyKJG,n
"Ээээээ, я к 9 то встать не могу((( какого? http://t.co/Rwzrfq3b08",n
"Я впервые очень хорошо нарисовала рисунок и была так рада, но потом поняла, что нарисовала его на своей руке :(( эхх",n
а хз\,n
Уже завтра в школу:(\,n
Хороший день прошел: шоппинг и тренировка - идеальное сочетание! #ilikeit #ВставьМеняВчитаемые #воскресенье #завтраработать :(,n
"RT @Catherina_7: @milana6277 блииаа, сочувствую :(( http://t.co/OSVbk4mlJm",n
"@milakisv ну так отращивай, я хочу отрастить свои, но это тяжело для меня(",n
"Бля, это так уныло и печально когда не с кем обсудить прочитаную книгу((...",n
а мне на тренеровку идти,n
Надо ещё волосы выпрямить( \,n
ухтыжёпт(,n
А мы уже давно учимся :(,n
"Биоритмы огорчают. На день экзамена нулевой показатель интеллектуальной активности, зато эмоциональная активность 100% :(",n
"@LPARAMONOVAL ОО брат. Нам пиздос. Участвуем на звание ""лучший класс года"" Щас по всем мероприятиям таскаться будем(",n
буду менять тему на тамблере короче\,n
"самое обидное,что родители не верят,что из меня может что-то получится в этой сфере:(",n
"@expectaaations нет еще,они только договариваются о продаже(",n
"Завтра в школу, а я все еще не выспался(((",n
"Есть три дела - не знаю за которое схватиться -___- В итоге, страдаю фигней(",n
@fmrng я не смогу сразу пятилетнего родить(,n
"Ааа,каникулы закончились:( теперь самая большая четверть,самый долгий ад...",n
RT @itsallicando: тяжелая судьба слэшера :(,n
Училка в музыкалке руку сломала:(\,n
RT @Shaareg: а сейчас самое неприятное–ставим будильник на 7 утра.(,n
"@TheWalkingDan14 с моим тупым инетом, только сайт Яндекс загружать :(",n
+:\,n
"@oleggrigas Ну, француженки все хорошо выглядят, все очень стройные в любом возрасте, какие-то нестареющие..Думаю, они знают секрет((",n
"@BrigantBrigante я такую песню не знаю,увы и ах:(",n
"Только пол дня без сестры,а уже соскучилась ужасно, ждать долго до встречи:( Как и следовало ожидать, был ужасный день, а завтра еще и школа",n
"Нету настроения совершенно. Какое то подавленное состояние, но я снова еду гулять(((",n
"RT @H_A_P_K_O_T_A: Я очень сильно хочу спать....я просто не могу, я сейчас усну(",n
Адский ад начинается!(,n
"Соскучилась по Саше, пока она сидела на задней парте. Отсадили ее((",n
— Не ври отцу. Ты плакал. Ты же педик.,n
Пиздец. А ведь вчера я в такое время только спать ложилась!( #школа,n
"Я боюсь заходить в наш кабинет, там эти 9-А о_О",n
@la_lampo таких знакомых нет( \,n
- Надад байгаашд :…,n
@fr4ntic_ru самая моя нелюбимая ветка. И народу там куча обычно :(,n
"@alexey_kromin мне никто не пишет и не звонит, а все потому что тебя нет(",n
"Нет.нет.нет. Только не это. Вопрос, который я так боялась услышать..;( в замешательстве просто :о",n
"@AlinaMarysiaa96 не знаю(( но будем надеяться, не очень долго",n
Боролась со сном с 9 утра. В итоге сдалась в плен и проспала до 12:(,n
"прощай, интернет( я буду скучать по тебе&lt;4",n
НО НАСТРОЕНИЕ НЕ ПОДНЯЛОСЬ.\,n
@AlinCollins а я уже хотела тебе БОЛЬШУЮ обидку кинуть (,n
"@sister_Sungmin он изменился сильно, это бесит:(",n
"@lyalusionothek1 да мы сами видели двух! ( ужас вообще, что с нашей школой за каникулы стало?!",n
@Lera_Abrams @mississolovei20 Кевин  я буду скучать без типя(((((((((((( хнык-хнык (,n
@Dzvinka @olyapetrenko я вас ТАК понимаю! та же херня(,n
"Сегодня первый день учёбы, а я уже устала((",n
"Единственная еда, от которой не болит желудок - вода.\",n
"Автобус приехал ровно а 18 30. Эх, не посмотреть мне Хоббита (",n
"RT @kseniabasketbal: Настало то время,когда он далеко и я каждый день желаю ему удачи на тренировке:(",n
#обидноочень,n
Бля ревную Шерлока к этой бабе в его рубашке(,n
Ненавижу некоторых своих одноклассников:(((( бесят они....,n
"Похмелье, а нужно ехать домой в Днепр.\",n
блин ну почему у меня с тобой даже фоток неет:((,n
Состояние здоровья еще хуже\,n
Возьмите меня тоже писать сюжеты к шерлоку((((((((,n
"я хочу быстрее. и хоббита, и шерлока",n
ТВИ Я БУДУ СКУЧАТЬ\,n
"вот совсем ,нихуя \",n
Аншлаговцы со старым новым годом поздравили а я из за хуевого интернета не могу фотку выложить со своей деткой хапаю и креветосы ем;(,n
но ботанить не мой стиль \,n
"Песня в стиле Шакиры, но не в стиле Ри :(",n
Настрю сегодня ваще нету...(((( фу...мне так не нравится...:( http://t.co/VirEXslsvl,n
"отец довёл до слёз,плачу на взрыд((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((9999(",n
"хочется все время спать:утром,днем,вечером. это чувство сна никогда не покидает меня(",n
"черт, теперь как инвалид \",n
#почемусегоднятыгуляешь :(,n
"Короче,я вообще в шоке,в горе,в печали и не знаю,что делать :(",n
"Блять как же надоело жить от пятницы до пятницы, от субботы до субботы. Заебало если честно :( http://t.co/m9eAK0YiGQ",n
Ничего Сокол Всегда На Первом месте!,n
"@Arseny_Tsvetkov @MaggyLoo :( АРСЕНИЯ, ОГОРЧАЕШЬ. :С",n
Проститее\,n
А на улице холодно(((( пальчики совсем замерзли...,n
"Первый день в школе , а уже по английскому задали учить на завтра :( \",n
но конечно это того стоит,n
Я думала в школе будет хуже.. я недооценила ситуацию. Готовимся к походу в стоматологию(,n
@ArturMiraev @devyatkin9 слышал( это грустно(,n
"Папа такую историю о дедушке рассказал, сидим и вспоминаем:(",n
@Elinka_Bieber  ООбедная(\,n
@nuta_bouvier да что ж у всех всё  плохо:( да я нормально.. что случилось?,n
ваще  некрасивая--на  чё  она  рассчитывала(((што я  брошусь  и  пожалею  себя  что меня никто под  старый  новый год не поздравил что ли(,n
Почему мир так жесток?((\,n
"С завтрашнего дня бронирование путевок начинается, а я еще не решила в какую смену ехать :(",n
#JustinStopDoingTattoo я плачу:(  \,n
"Завтра - последний день(( думала, устану за месяц путешествий, но ничего подобного, уезжать вообще не хочется(",n
"@fast_in_my_car бля, пойду сниму плакатики(((9(9((",n
мало у кого получается меня нарисовать(,n
@MissAlexeeva я просто в ступоре! У меня такое впервые (,n
"@Sniffer90 Мне тоже так казалось и хотелось, как болельщику Баварии, но 69 голов Роналду заствили меня поверить в его победу ещё вчера(",n
"Аа,  позвали гулять, из- за того, что думаю не встану завтра, осталась дома ;(",n
"Чёрт, завтра на пары ехать( http://t.co/JLk8S3FQVg",n
"@gane_net ппц, кароче ти хотіла порішать, та  не получілось..\",n
"неинтересно, это для\",n
"RT @wylsacom: Это что, @radioutkin не побежит? :(",n
@Shinodas_torso @ChestersCat угууу :(((\,n
"RT @Iva_Dean: @SvNa_ я тоже стала с сабами смотреть, ибо без них вообще нет смысла((\",n
"Не успею я на тренировку,я так думаю что за час я вообще ничего не успею: (",n
"Ну зашибись, тут за окном зима полноценная, а я дома сижу целыми днями. Не хорошо, но что ж сделаешь.(",n
"но все равно никуда не хочу идти, хочу сидеть дома и спать до обеда-.-\",n
RT @vehevivywyku: RT @GigglGiggl: Реклама твиттера: Не надо тратиться на психологов! Пользуйтесь твиттером!( всеравно вас никто не читает! …,n
Любишь меня ? — А ты кто_О http://t.co/PDJHo1bRYM,n
RT @men_banana15: по сути сказали придти в 7.30\,n
"RT @feeddreams: @Horanso_on  Привет,Луйка :З",n
"Это провал, я опять не выспалась( легла в 11, проснула ь в 3:30 и больше не уснула!! Ну пипец",n
