text,sentiment
"Очень нравится, особенно припев) http://t.co/pCseAXWCPS",positive
:*,positive
"RT @NastayHappiness: @syndriik пусть над твоей головой всегда светит солнце, о Великий Хитрожопик!)))",positive
RT @Alex_zhzhet: Правильный способ сборки кубика-рубика за 25 секунд!!! ))))))))))) http://t.co/gStqsZFsWR,positive
@Tanaka_tyan_ нк ты первая подойди\,positive
"@201219981968 да это я пил на улице сегодня, скорее всего из-за этого)",positive
я женщинам не доверяю\,positive
"- Я что попрашайка чтоли,какие 30 тыщ$, давай миллионы))",positive
"моя принцессу,моя золотую девочку,любимую,родную @britankaterina поздравляю с её праздником!сверкай ярко,звезда моя :*",positive
Сама определю несколько человек) #ТолькоФолловерам \,positive
Окгзз тш фмыгщх тщвкг эфь СА дыдвллл воа inceyi anlayan varmi lan anlayan varsa banada gostersin ben anlamadim sahsen :D,positive
RT @KagilevaN: @holliVS2012 @MOOMPLEASE ей вообще-то 30. Я с ней учусь вместе:D,positive
"@Saruarka Вот Тайвань за актёра Дзирована люблю =)))) Классный! В ""Идеальном парне"" и ""Ты прекрасен"" главные роли =) http://t.co/Jfrk4TYlpx",positive
"@jiyeolie я так и думала :) но если что - наш 5-минутный позор я делала 2 с лишним недели, и то вышло убого. Пожелай группе удачи от меня!",positive
Универ даёт академ. С работой тоже всё решено. Вот первый пункт — первый плюс во всём этом :),positive
"Купил вчера себе ботинки Cat желтенькие)не то чтобы они самое удобное, что я носил из обуви, но крушить этими гигантами снег ужасно приятно)",positive
"Вот это поворот, кого я вижу, да это же @wylsacom !!!) http://t.co/a1b9G08dUC",positive
"""5 законов глупости"" \",positive
"@KKaratsetski @boredpanda на самом деле, не думаю, что европейцы бы на отлично расписали страны Южной Америки :)",positive
"Единственное,что хорошо у США-это реп,iphone и камаро:D #США",positive
Czar &amp; Som  - Оригинальный Рэп http://t.co/6G0JI2suGx,positive
"Ну я как всегда, как только зима так я и одеваю юбочки, платья))",positive
Ахах упала)до пи*ды скольско)\,positive
"@DashkZorina @DashaGmyzina @Bay_of_dreams во-первых, пожалуйста, давай без квадратиков, они меня смущают) а во-вторых, вообще не смешно!",positive
"6-ти часовой сеанс, один перекур, прогулка от Водников до Жемчужины по перекрытому городу наконец я в кровати)\",positive
"Он весь - свободы торжество!""",positive
"Да нормас, по 2-3 серии в день смотрю)",positive
Идем в универ. Мороз -10.\,positive
"надо заканчивать разводить всякую хрень, над этим надо еще думать\",positive
извините за нотку идиотства в ленте),positive
можешь проверить если что:)),positive
"Урааааааааа, рабов отпустили :D /  #євромайдан #евромайдан #euromaidan http://t.co/UkbkVSqMeB",positive
"Если кто-то это увидит, капец просто будет))\",positive
разговариваю с @marusya_mimimi  и Артемом на конференци)),positive
весь вечер только об этом и думаю) @alexsol_ashley поймет ахахах),positive
@mglbayas хамгийн эхэнд мануусын гэдэг vг орхичиж :),positive
RT @KoenNiki: Бау бау бау!Настроение просто класс:)\,positive
Болеть плохо но зато таблетки красивые ))) http://t.co/lA9enLYuaY,positive
Будет мне года 22-23 наверное захочу замуж и детей) хотя кто знает)),positive
@skate_life2 @UKROP_OP_OP @RikAndArt @arz_sb обнадежил:D,positive
"Как можно сожалеть о том, что случайно от меня отписался? У тебя же наоборот был шанс:)",positive
http://t.co/ZhhBZ3yU7M\,positive
я отвечаю ему все вернется\,positive
щас бы завирюху с опеухой так что бы аж ветер свистел а снег так сыпал что ничего не видно)))),positive
Вот ещё:\,positive
"@DashaGhost ты серьезно, или я что то не догоняю?:D",positive
фон:10\,positive
добра),positive
"@ururur22 надеюсь потому что ты не опускаешься до столь ущербного уровня тупого списывания сочинений,а проявляешь свой талант)",positive
"RT @slepooy: @_Spocky да действительно х) они зарастаю, суки х) еще есть растяжка, на 3 мм, вроде. но ее редко одеваю, ибо больно пздц. я ж…",positive
постарайся впредь быть осторожнее),positive
"@KaktussKatya Нас расперает от укр.мовы круче, чем от любого наркотика)) ахахахха",positive
Какое слово ты умеешь читать по губам? — я хочу тебя :D\,positive
"Аааах, какую песню я нашла, на имидже года все от не ловили кайф;) а я нашла ее дааа)",positive
"да ладно с нами то под бит,так хорошо,ни нарки и не пъём,всё цивильно)",positive
"Максимко скоро вернётся, на новый год будет в Орше....новый год будет отличный.)))))))))))",positive
"У меня просто талант писать людям, когда они выходят из сети. Победитель по жизни)",positive
Улыбни свой улыбалник и радуйся жизни :) http://t.co/p5PECUi5aT,positive
Входи\,positive
"RT @tomlinson_925: уроки были сокращёнными,\",positive
"Спокойной ночи, жуйк. Завтра у меня первый учебный день, и хотелось бы быть в нём выспавшимся :)",positive
Тут такая история.....,positive
Дима: на день рожденья я подарю тебе лобочухалку:)))\,positive
@bettyblansh @zhutova ахахахахахаххахах!!! Я рыдаю))),positive
RT @AboutMusicVideo: Ученики турум-дум)) единороги нападают)) спасайтесь))) ыыы)) упрт,positive
@SvetlanaVland ахаххахахаха жадина-говядина кто-то тут у нас))))),positive
Главное ничего не перепутать!!!)))) http://t.co/S30uIicdbV,positive
Родители привезли подарок)\,positive
"Ой, почти забыла про неё :3 обожаю её голос ^_^ http://t.co/rUyS1Awevt",positive
"@atty_aka_Tilla да, я стала понимать физику :D\",positive
"сладких снов, хорошая моя:*",positive
RT @4114777: У занятых людей все дела решаются ночью =),positive
RT @ShampynBilli: @babayka_masha А блин точно :з ахах) бро с:,positive
"Друзья, посоветуйте хороший магазин, в котором можно купить хорошее зимнее пальто или пуховик женственного фасона) ничего не могу найти)",positive
"ОЛЕГ ЯКОВЛЕВ песни вместо гудков) Beeline: ""Танцуй закрытыми глазами"" - SMS с текстом 036139 на номер 0770. http://t.co/KBeczl8Kby!",positive
RT @OSTBLOCK_46_BS: Заметил что читателей стало больше это радует! всем спасибо ;),positive
RT @OSTBLOCK_46_BS: Заметил что читателей стало больше это радует! всем спасибо ;),positive
RT @babayka_masha: @romancefrommars сладких и пошлых),positive
почитала комменты все за 3\,positive
RT @Garik2000: Самсунг по интересам пошел ) http://t.co/KdK5sW3utn,positive
"ххаха картины попрятали,плазму в шкаф засунули,игорь ахуел:DDDDD\",positive
красивая ты))) как будешь НГ отмечать? — ясно/понятно. http://t.co/wNRHH0L8A0,positive
@bembyyyyy гэта цикава!!! Чтоб мы так уроки учили!!)),positive
Все. Не могу больше этот бред смотреть. Даже комп сам вырубился. Не выдержал),positive
"Быстрее завтрашний день,быстрее к любимой в объятья :)",positive
"Всегда говорю, что мне капец на этой сессии и всеравно нормально все сдаю;) Ну, на этой реально жесть походу...",positive
Хочу опять пятницу,positive
"посмотркли на глеба щенка,он такой маленький и вонючий,всевремя кусал меня за щеки и за кофту)все время кричал,а потом харек укусил его)",positive
"Не думал, что всем так понравиться) Еще раз спасибо danchik_pakistanchik http://t.co/cmqXo9Esgh",positive
"аааа,любимые одноклассники))\",positive
RT @hip_hop_family: думали батл и всё?\,positive
RT @Anastasia_Ktgl: оу оу\,positive
"@lp_killjoy ихих мир открыл, я думал что либо Т9 либо сами додумались)))) Люблю Т9, иногда)))",positive
"@juliakulikova96 ну этого я не делала:D ща невкусный сироп выпью,носочки одену и буду сидеть под пледом",positive
"@NickBorschew ну в 4ке я только в мульт буду, потому что люди есть, в отличии от Рича. Меня только каноничные интересуют - от гуру)",positive
RT @DiscoWhore09: Ты девственница? — Еще нет;)))) http://t.co/tzLYSbbcTQ,positive
кароче всякой фигней стродать воот)) чё делаешь ?,positive
@Les_Nika я тоже раз понесла котлету в ванную комнату),positive
ахахаахахахахахахах дааддаад\,positive
и я с самого начала за него х),positive
почти как по скайпу с ними болтаешь:D,positive
я опоздаю даже на собственную оргию :DDDDD,positive
"@NastyaZhilina1 нет, они тут, со мной. ;D мои твои мои носки)))",positive
"Туркмены учатся говорить слово -""ТЕПЕРЬ"" теперь,теперь,теперь,теперь,теперь,теперь,теперь,теперь,теперь!! Да сколько можно ! _)",positive
@Nikonorova_tm Ленке бывший не нравится))... я не парюсь)...какой ленкекакой бывший,positive
боже мой)д я счастливый чел)и чё я раньше рыпалась))),positive
"@IlyaKlimenko в итоге мяч попал в сетку, а ты наебнулся?)",positive
"А я всё чаще замечаюю,что как-будто в шк мне пиздеец))))",positive
Ну вроде все. Теперь главное выспаться. Всем своим однокурсникам и себе желаю успехов на завтрашнем дебютном зачете! :)),positive
"Завтра соревы по баскету т.к я в пролете,просто удачи нашим,все пусть пишут гг,они всех нарвут:)",positive
"ооо,про гашиш разговоры,ахаха\",positive
"@styush ну да,всегда ты меня заваливаешь,но в этом году я наберусь сел)))",positive
@PandaNice2 НЕТ \,positive
"Лера я,а ты?)",positive
@brungildada да говностки какие то. Мы их звали личинками вообще),positive
"@1Anyutik вот я смотрю и думаю:круассааан с сыром,ммм.\",positive
"@Stazie_T нуууууууу)) интересная идея, извращенка))",positive
"@dropdeadoliv Полина поит меня кофе, ты мутишь тусу, Сашка деньги даёт - мне нравится такой ход событий)",positive
@birmlede: Сегодня у моего любимого папы день рождения!с днем рождения мой любимый папа!:),positive
пока не все упущенно)хахаха\,positive
@Takashima_Kouyo ахахаха)))вот кто меня провоцируетХД\,positive
"просто успокойся,релакс бейби :)",positive
Анина смска просто убииила. а она умеет отшивать:DDD\,positive
Буду радитись з чоловіком тоді)) http://t.co/n5mPiCdHAc,positive
"хах) Алёна забыла варешки у Валеры в машине, а я свои забыла у неё дома...разсеяные клуши)",positive
"когда теряешь и понимаешь ,что все позади , ничего не вернуть,знай,дальше будет лучше;)",positive
"RT @gureqawemij: Господа жуководы, как в Москве снять недорогую но приличную квартиру приличнму мне ? :-)",positive
"@ju_inspired Ну а мы их в скором времени будем убирать, ибо с появлением маленького ребёнка они стали ужасными:)",positive
"RT @pomidorka_fm: @_Alinka_Kotova_ аналогично,Бобчик :*",positive
RT @Zlata62442: @gerard_edvin_ испугается его и с криками покинет комнату :DDD,positive
@crazy_banana_na ой да ладно тебе) мои переводы больше похожи на пособия по вызову Сатаны для начинающих.,positive
"Дорогие мальчики,мужчины..ни #когда ни зывайте своих девушек ""зайками""..""зелени"" не хватит;) #ЧитайМеня",positive
"@KateKrent с тобой, нам здорово&lt;3 я рад с тобою быть:*",positive
"Оооо Серго,как ты? :D — мусора пиздили ,соседи пиздили,сведетели Еговы пиздили,но как я Дед Мороза отпиздил))) http://t.co/iyhbpbG1sL",positive
"И ЭТА ШЛЮШКА ГОВОРИТ:""Я согласна все это терпеть)""\",positive
"Ох, заборжомлю теперь))\",positive
"Будет ли сегодня ""день наоборот"" или нет, скоро узнаем :)",positive
"RT @Most_Russian: @arz_sb Да ну этот колледж...лучше по городу погулять,посмотреть на последствия)",positive
RT @myslobodin: Символ России в отмене мобильного рабства :) http://t.co/9pGTgzSLyD,positive
"Ахах сегодня был на замене извращенец физрук,в стрингах ахаха, все ржали,как могли)",positive
@pacoaguilar7 ;-)) Это удивительно)) Какой смелый человек))),positive
ЛЮБЛЮ ТЕБЯ) http://t.co/OmmjFhhwnJ,positive
"Моя подруга утверждала, что там у меня больше 100 подписчиков. И она так уверенно об этом говорила. А вот и облом - 53. :D",positive
"В комнате запах имбиря, лимонов и мяты. \",positive
"Трудно видеть в женщине друга, особенно, когда она голая.)) http://t.co/VlWo2GboXX",positive
Я тоже в платье с;,positive
Одежда с британским флагом\,positive
бобр…,positive
"RT @NikitaKostushko: в маке на купаловской стало довольной уютно, место больше, но мест меньше)",positive
@cest_nastia вот вариант со студентами даже наверное излишне интимный) большинство бесплатных вариантов увы с сентября уже проходит,positive
@leonultras ты походу не про то )повторяю я натурал а не гей,positive
@just_esoteric правда худенькие да?:* http://t.co/pgKCiZ8ZVw,positive
Ахрененное начало сезона^.^ время бы найти только)),positive
"@doblen_ ненене)) я только 6ой досмотрела, я же вроде даже в твите написала)) в первый раз)",positive
"Балбес мой, я скучаю:* \",positive
@grigoraash http://t.co/0Ez4vjKeDg,positive
"@superumka @nata537782 та ну) політика двійних стандартів, то для вас щось нове?))",positive
RT @AllaManyukhina: @catpisarevskaya в своей мечте) #уменялучшиевмиредрузья!!!!****,positive
@Alexikemc @Elvira_T_music Клаааассно!)))Так похоже))А кто нарисовал?,positive
@fantastic_and\,positive
@Rusalka4 на Павелецкую. Там билетов полно ещё. У нас 11 и 12 места 9 ряда. Сеанс в 20.20 х),positive
"@Angel_Harrold я не знаю, как можно не любить литературу :)",positive
"@potemkovskaya бабулька снизу всегда телек на всю мощь включает,я уж и привыкла:)",positive
"Замерз просто жесточайше, рук не чувствую вообще, хоть и дома уже минут 15) Зато погулял классно хоть.",positive
@st_stoizsta с днем рождения старичек :) Сто из ста!,positive
"два дебила - это сила, в нашем случае - любовь :D #FOLLOW",positive
RT @98Directioner08: @pidar_debil я там имел ввиду счасть радость\,positive
"@__KOTRPA__ твою мать,и я еще хотела их :-)\",positive
"В кинотеатрах комедия ""Одноклассники.ru"". Посмотрел трилер - пиздато вроде бы) Может, в воскресение сгоняю с кем-нибудь)",positive
"Я провела первую домашку:) счастлива,что имею возможность заботится о ком то) #гдб7 #youthdom",positive
"@organ_vital @Diaana_Moose а ещё... пока он будет вручать торт... СТЯНИ С НЕГО ФАРТУЧЕК И ОТДАЙ МНЕ! Фартучек, в смысле:D",positive
"RT @NataliaVieru: Всей командой записывали ""новогоднее шоу"") скоро на нашем сайте,надеюсь получится круто!",positive
Оксана определилась со всеми подарками) и никого не забыла),positive
мой кот сбрил баки)\,positive
шутка офк,positive
@IvanOhlobistin @PsykerO1477 Мои ЧЕТКИ из Екатеринбурга живут?),positive
Ах да.Я сегодня купила книжку)Шикарная книга.У меня такую же читает одноклассница.Поэтому в выборе я не сомневалась. http://t.co/6pwz8pPkak,positive
"А вы знали,что хомяк занимается сексом 60 секунд?:DD\",positive
Хехе ) Теперь не нужна нативная поддержка кросспоста из жуйки во вконтактег ) Настраиваем кросспост в твиттер или лицокни,positive
"RT @basotas: Ну я еще на сцену вышел, пофристайлил, как Царь :)",positive
"Аннет, как всегда, не тянет, но сама по себе песня делает настроение на весть день;) http://t.co/obPvGnlF6d",positive
"@Yuzlikaeva @biebeeeeeeeeers  увидела мо в ленте ,смотри,однозначно.\",positive
@bol_art хочу тебя обрадовать: Розанову еще завтра можно отправить эссе))),positive
@ValeraKeks1 Ехх яя !!сам на себя злой!!\,positive
"RT @giul4atai: Моя, так скажем, своеобразная музыка нравится в большинстве своем лишь Рите. :D Так мило когда одинаковые вкусы. ^^",positive
искренне рада за любимую @BerezaKatya,positive
@devil666_zero ну тогда меня уже где-то два года прёт:),positive
Купил себе Samsung galaxy w .... Весьма удобная вещь особенно в армии :-) буду рад советам жуйковцев по софту и т.д. Для,positive
RT @luchsveta77c: @nikolaibaskov @andreireznikov Ну прям заплыв в Море Зрительской Любви!)),positive
"@kitkatkA_smail ахах, хана желудку и ноль кг в минус такими темпами)",positive
@Marina_SwagOff @GlebKoval @LeshaKarpov_ омг? что-то я видимо не всю ленту смотрю:D но с Карповым веселее),positive
"Очень здорово помогать людям! Кайф такой, если честно!:))",positive
@notokay_anna спустя 10 минут я решила объявиться:D,positive
"Я просто думала,  что отменили пару. Хотя мне и так похуй на нее",positive
RT @Kira_Fotova: Ждём 21 января:D http://t.co/MdDdUjdJeQ,positive
"Утром увидела Бена Стилера, вечером новый преподаватель сказал, что у меня native-speaker-произношение. Отличный день)",positive
"Мне кажется, я никогда не накоплю на платье Золушки. Все время нахожу вещи поважнее %)",positive
Пьем с @serious_jackk пуэрчик..)гавно вообще но за заценим)#пуэр #me #alexbar #ukraine #kharkiv… http://t.co/IVKY6LmKor,positive
"@lex_hymn отстаем от жизни :D и как они, эти альбомы?",positive
"RT @Sweet_Death_JA: @Not__Okay @Fack_Time чертовски приятно, блин, аж до слез :,)",positive
"Желаю хорошей ночи той изза которой не смогу уснуть,жду твою посылочку @AnKIn42 :)",positive
"Ооо:)!Сейчас в трендях будет Евгений ...Германия и лична жизнь,а мне вот непонятно,почему ВВП удивился таким дорогим корпоративам в стране!)",positive
"Да классный,и она очень счастлива,ей так хорошо нескем    не было!\",positive
"@nika_bulatova ого, ничего не треснет? Я тоже хочу:D",positive
RT @a_koksharov: в интересное время живем - какие интересные управленческие решения видим!)) и ощущаем на себе!),positive
Собралась спать...но теперь не усну....завтра весь снег расстаит или наоборот засыпет по уши????))))),positive
@Kamenai_chan всегда думай про меня)) мне еще хуже)),positive
сразу детство вспоминается))\,positive
RT @miniblack_8: Прекрасный пониииии:)\,positive
"-364/+1, -51/+1, 99%. ПРОШЕЛ 11 МЕСЯЦ, УРА:):*НЕДЕЛЯ ДО ДОМА!!!!",positive
"@svetalight1D @Seongyeol1991 пхаха, возможно. хд не знаю.))",positive
Как же вовремя приехала сестра) хоть мозги промыла мне),positive
"@none_too ахаха;) ну так, мы ж с тобой похожи немного, я уже знаю, что тебе может понравится;)))",positive
RT @afanas_karina: @arina_podmareva @Juliacka у Егора и Леши все песни офигенные))),positive
какой насыщенный день и добро и зло и всё всё всё :),positive
"@Yura_FCB,ты прав,конечно,но я хочу понять,тем более,что Украина мне не чужая))",positive
"@4ernyavsky хорошо, к арсению второй раз за час, ему меня много скоро будет )",positive
Зачем я это делаю?\,positive
"@dushadi нуу) в ней есть вещи, которые намного лучше этих мудаков:)",positive
"@houpochka @operby опасно, во время этого коварного плана жена может стать новобранцем)",positive
"Сегодня смотрел недавно вышедший фильм Тёмный Мир: Равновесие, фильм офигенный на меня произвёл впечатление, советую посмотреть:)",positive
"@weasly_fred мне казалось, или там раньше такого вообще не было? #ТупойВстречныйВопрос ))",positive
"Теперь я полностью экипирован, осталось похитрить с питанием и всё отлично)",positive
"@LittleLims ахах теперь я буду не только слушать про него, но и читать в тви)",positive
Я воспользуюсь вашим советом:***,positive
@LeshaKarpov_ @Marina_SwagOff просто Марина не в духе) наверное-.-,positive
"Мадлена: что-то я заметила тебя на лица людей тянет. То девочке бедной по лицу заехала, то мне по губе :D",positive
@fedyanikita а я не сказала про актерскую игру и концовку ничего дурного)) говорю что сам образ не положительный,positive
Девочки целуются)))): http://t.co/24PijAP4LK на @YouTube,positive
привеет)\,positive
Саундтреки к фильму просто прелесть. Моя прелесть :D,positive
"@lizaliza_12 мне нужна только коррекция, я не крашу) только карандашом",positive
- откуда я знаю\,positive
"нет,ну давайте посмотрим кинцо) я вот вчера надумала Властелина Колец все части пересмотреть))",positive
"@bright_lights_l @vinchester15 воу ,давай собирать вместе :)",positive
Спокойной всем ночи! Сладких добрых снов! ) http://t.co/l23JDFu4jQ,positive
@followSucharev 1) так по гарантии ремонт же. 2) проголосуй за эмпаер на конкурсе рейзер и сможешь выиграть девайся от рейщер,positive
Добрый вечер :з\,positive
@ukrpravda_news @berillii Уже заступником стал! )))),positive
Хааааллллл уже забивает плюсовая фора спокойно идет)))),positive
Скоро увижу )\,positive
"Мужчина был счастлив с первого взгляда.  Я тоже, но со второго )) #новаяпереШница #спасибодруг… http://t.co/3G5oxavKt0",positive
@zebricheck давай как в старые добрые времена кушать вместе),positive
"@sj_1523 понимаю:D они разные хд Генри все называли таким мальчиком маленьким типа, а Ми это же шпала шлюховатая... они не пара хд",positive
"Прошло только 10 минут, а у меня уже есть подарок:D",positive
"@sofibow ну я не вникала в подробности ,там всякую фигню:)",positive
Но соня лучше :),positive
с днём рождения зайка*))) ухх погуляем мы сегодня))),positive
"@gliedbat  а мне она очень нравится,вообще всё не налюбуюсь :D хочу увидеть в живую *_*",positive
"RT @Melanie_Bunny: @aubreey_skye обри, милая, спасибо, и я тебя люблю :*",positive
"нет, его дисков там нет, эхехех, ну и ладно, закажу с ибэя после нг)",positive
зачем так грубо относиться к людям?!Народ!Будте ДОБРЕЕ:)),positive
"""теленовыны-побрэхэньки""... прикольно звучит, образно так:)",positive
"Только что упал бутерброд с маслом, но НЕ МАСЛОМ ВНИЗ!!)))\",positive
@n_dasha_  Я ПРОСТО ЕЩЕ НЕ ОЧЕНЬ ПРИВИК :D\,positive
RT @ArizonaDreamer_: В 2013 самая лучшая :D http://t.co/5xey60MXuc,positive
"@a_baiguttiev вахахах, самой не верится) парень внизу готовит, его братишки со мной сидят,:D",positive
@DMaijac ничего тебе не понятно)) не понимаешь ты моих шуток,positive
"Сцуко, я почти угадал   :) По крайней мере в том, что пукнет.",positive
Решила первый раз в жизни посмотреть Гарри Потера)),positive
В нашей жизни должно быть всего лишь два правила:\,positive
"Каламмен сызылгандай, ия?!))) http://t.co/gXqp76XbA2",positive
"@gaamoora какие обиды могут быть, все будет чики-пуки:D",positive
"Перед умными женщинами снимают шляпу, а перед красивыми трусы))",positive
анечка\,positive
"@ArtyomVoda я даже пытаться не буду до 12,у меня все равно не получится)",positive
"@aggressivegulyy таки я не понял, приз за  правильный ответ, в виде 10$ на PS , не стоит ждать?))",positive
и сразу начинаю хотеть НГ\,positive
"@marina_saniram @tatihonova мы остались единственными в мире, где сексуальная ориентация традиционная!:)))",positive
\,positive
"Весело, очень весело\",positive
"RT @tkostyanika: @pandikAf ахахах, Ветличка, когда там родит то Эм уже?:D",positive
RT @DianaYadevich: @AcDc_Nastya без коментов. \,positive
@_h1Gh Миша спасибо вам за концерт..\,positive
ЖДУ ВАС В ИВАНОВО,positive
@higgsabosons нас тоже интересует этот вопрос :):):):),positive
"Блин, как можно сидеть на работе с 8 утра до 11 вечера? Сразу заметно, что у человека дома интернету нет )))",positive
"Нельзя держать все эмоции в себе, я поняла",positive
"RT @DianaYadevich: @AcDc_Nastya ахах) слээжжжжнко, ты супер!!!:-D",positive
Кто здесь усомнился в составе \,positive
RT @Surkova_Ira: @NastyaMisch АХАХАХАХААХ\,positive
Всем хорошего и волшебного дня:),positive
@shaginacom и среди недели....))) голова не болит??? А что за повод то?),positive
@sm0leva и всё??....вдруг объявилась на пороге и..... ему нарисовала??)))....и этого...люцифе�,positive
@He_macho @anuar_nurpeisov А православных берут? ))),positive
@ArinaMuftakhova мы такие!) люблю до ужаса его!!!! Счастье мое ❤️❤️❤️,positive
Выходя на этой остановке вспоминаю один хороший момент )) радует,positive
"@kuroglieva @Atvechayu в связи с чем из пункта А теперь выезжают маршрутки,учителя могут быть спокойны "",маршрутки  никогда не закончатся""))",positive
"А вообще утро идеальное. Хоть поздно легла, спать не хочу :D",positive
"Тяжело просыпаться . Но когда я вспоминаю с каким трудом это делаешь ты , то всьаю и собираюсь )",positive
"Нажми на кнопку - получишь результат! Push, push the button )) #2bstudio http://t.co/awNJ5ec3yv",positive
RT @Borbornad: Россия списала Кубе «советский» долг в 29 млрд долларов http://t.co/Pps8VzadOv\,positive
"потом подавиться,в то время когда подбирал фильтры для фото)))\",positive
Вторник задает свой ритм.всем крутого настроения) #вторник,positive
"@nepurgen Очень жду обзор от Евгения. Говорит, пиздец. Я ему, в общем-то, верю и доверяю :)",positive
"Встала, молодежку опять посмотрела, уснула. проснулась, алгебра, физика, покушала - мое утро)",positive
"RT @Anonim_ykt14: На днях ехал на 15 и там водитель одной рукой говорил по телефону, а другой брал деньги. Знаете чем он вел?) ЛОКТЕМ!:D",positive
RT @alina234_8964: @dashadet1 читайте ее:-)  она взаимная:* http://t.co/mLLhGdcVYE,positive
Сегодня к четвертомууу. Наконецто я выспалась) стоит идти в школу ради обж и мхк?,positive
За окном дождь и холодно. А у меня тут сухо и тепло),positive
"@lev_grossman я где-то написал О ПЕРВЫЙ СНЕГ? нет. тем более,  что он не первый)",positive
"Вот интересно, а как я тебе помогу?)) Кидай свой мейл, вышлю оладушек по почте)",positive
"я так устала от всего,что уже даже не обращаю на это внимание:)",positive
"О, понедельник же, народ на работу потянулся. Привеееет! Бодрого понедельничного)",positive
"у нас такой пиздец сейчас в классе :D все обсуждают, как бы списать х)",positive
загоняла кошку. Та запыхалась и валяется с открытым ртом :),positive
"Решил заюзать публичные DNS гугла, ничего так, приятственно :)",positive
"@strilezkijslawa Доброе утро,Слава!У нас сегодня -13 уже)Завтра обещают до -18))",positive
"Хаха нашла в книжке , ""как это по- женски "" ;)\",positive
"@kosmtanya это очень здорово)))как жаль,что я не попаду",positive
"@migmoreBG @oivshina Доброе утро, Ирина!)     согласна.",positive
"@amorejess не всё так плохо, солнышко)) http://t.co/dX7kyN2mM4",positive
@lenuskabarsik мне одной не охото да и вечером тем более))),positive
"RT @_breaking_bad_: Это мальчик в шапке с антенкой, надеюсь это антенка) http://t.co/1nQVDGpntu",positive
АХАХАХА\,positive
@usastupidd воть про майдан))\,positive
"Всем привет:Dи сейчас я обращаюсь к тем,кто меня читает:Спасибо Вам,Вы лучшие:3\",positive
@mandarushka @lovelywhor @veeetch @like_linu @Emma_69_Styles привееет :),positive
"RT @DimaSaveleeeeev: @Ohotnikovaaaaaa поезд))) да, я не отрицаю)) жиробас,) ща соревнования, в форму вернусь, потом нг и все опять))",positive
"Чем ближе сессия, тем меньше народу ходит на учебу и тем меньше боятся опоздать. :)",positive
"украшаем кабинеты, ставим ёлки, поём песню жуков- батарейка на весь этаж:) в общем, в шк всё супер, всё класс, последние деньки перед нг",positive
RT @NastyaMalik: @NastyaKazmina АЗАЗ Я ТАК РАД:D Я РАССКАЗАЛ МОЕЙ ЛП ПРО ТИБЯ ОНА ТУТ РАДУИТСЯ,positive
"""@hitorimakura_: It was amazing, homie http://t.co/gSj341IETt"" ночные переписки с хоуми :D",positive
#дикийангел продолжение сегодня!!))) http://t.co/j3UNVJMzaM,positive
Там ад.,positive
@happy_hamsteru неееет)) это здоровье с кем-то общаться:3,positive
"что-то мне слабо в это верится, не думаю, что Кремль из-за этого паникует) http://t.co/S3Cw6Wn902",positive
"Люблю Людмилу Михайловну. Я прогуливаю, а она прикрывает. Крыша моя:D",positive
"RT @kinopoiskru: Рождественский постер от создателей фильма ""Армагеддец"" ;) http://t.co/M5wgs8YPVI",positive
"#crazyschool #сумашедшая школа http://t.co/5JY414x2JJ""",positive
@NastyaZhilina1 больше всего меня интересует за кого)),positive
"@Scorpio6ka при долевом строительстве квартира была продана еще двум людям, помимо меня :-)",positive
"О, сколько удовольствия можно получить от этого занятия! Посидеть на окошке, увидеть кусочек улицы, с ее сложной и незамысловатой жизнью.))",positive
@Safroshka0 ахах) ну прямо шокирует) спасибо за пиар),positive
Ведущий специалист центра Фобос. Хватило же ума название придумать :) http://t.co/EfcQHHgeBs,positive
"Сидел, сидел. Писал писал... код код=) друган сказал  — пойдем снег разгребать. я и пойду! =))))",positive
Бешеное настроение! Мне все равно никитина поверит)))))),positive
Этот день зарплаты я приближаю как могу) Поскорее бы:))),positive
"""А сейчас мы запишем классификацию Христо Кафтанджиева... Вы что, вилкой пишите?"" :D",positive
Ориентировочно 7го чисола буду работать перводчиком для приезжающей военной индусской делегации),positive
Доброе и милое! )) RT @deputat_LIS ДОБРОЕ УТРО http://t.co/95x8XiZfPy,positive
такой рыцарь.,positive
Эйнштейн был прав: выходные - понятие относительное)) #RT,positive
"Все, я дома. Буду заниматься Сэмом. Буду диски зачищать, красить и учиться нипеля менять))) #hotgirls",positive
"сегодня я буду 4 часа пыриться на концерты и клипы Шин ЕЕ, пожалуйста, помолитесь за идиота недошавола :DDD чтоб я там не умер и не уснул",positive
"@suffermode, о боги! Откуда этот шЫдевр вестимо? :-D",positive
"Хотела уйти с пар под предлогом ""дома дела"".Прозвучало неубедительно.Учитель франц-го с улыбкой наплетал""здесь теплее,чем дома,оставайся""))",positive
Анхааруулга !! Архи ууж тамхи татдаггvй бол эрхтний наймааны гарт vрэгдэж магадгvй шvv :)),positive
"@tipovaflya хаха а хорошо тебя карёжит ведь, да? :)))))",positive
"@1m_one ну раз уже взяла на себя роль пиарщика,посмотри Красный жемчуг любви))",positive
"Познакомимся? Дима, 39, Москва, ищу: Девушку: Цель знакомства: Провести вечер  Ищу: Не нада стеснений;)  http://t.co/FMLFOnoVAw",positive
"Блин ""век живи век учись"".)) пора расширять образовательную базу. http://t.co/I3K6psJtbT",positive
